dataset,n_segments,c,rule,selector,n_seeds,eval_auroc,eval_auroc_sd,alpha_values,own_floor_pct,published_floor_pct,gain_over_base_pct,oracle_gain_pct,recovered_fraction,vs_validation,vs_distance_matched
PSM,5,c30,dare,base,3,0.7985985933000443,0.0037658188328233474,0 0 0,0.4716,0.068,0.0,1.7405653553952036,0.0,,
PSM,5,c30,ties,calibrated,3,0.807821707208316,0.0016493105625077981,1 1 1,0.4716,0.068,1.154912365943329,1.2217180229329996,0.9453182684255658,tie,better
PSM,5,c30,ties,validation,3,0.807821707208316,0.0016493105625077981,1 1 1,0.4716,0.068,1.154912365943329,1.2217180229329996,0.9453182684255658,,
PSM,5,c30,ties,distance_matched,3,0.8015898427989506,0.006069739895430368,dm dm dm,0.4716,0.068,0.37456233006190953,1.2217180229329996,0.3065865633730206,,
PSM,5,c30,ties,oracle,3,0.8083552162452804,0.0022265587612749164,2 2 1,0.4716,0.068,1.2217180229329996,1.2217180229329996,1.0,,
PSM,5,c30,ties,base,3,0.7985985933000443,0.0037658188328233474,0 0 0,0.4716,0.068,0.0,1.2217180229329996,0.0,,
PSM,5,c30,iso_c,calibrated,3,0.8119655954876593,0.004424143725336988,2 5 5,0.4716,0.068,1.67380737954704,1.9569662439958961,0.8553072311197975,tie,tie
PSM,5,c30,iso_c,validation,3,0.8142268981959523,0.0017508052855175584,5 5 5,0.4716,0.068,1.9569662439958961,1.9569662439958961,1.0,,
PSM,5,c30,iso_c,distance_matched,3,0.810775038275464,0.00024853970808152444,dm dm dm,0.4716,0.068,1.5247265744737972,1.9569662439958961,0.7791276825299163,,
PSM,5,c30,iso_c,oracle,3,0.8142268981959523,0.0017508052855175584,5 5 5,0.4716,0.068,1.9569662439958961,1.9569662439958961,1.0,,
PSM,5,c30,iso_c,base,3,0.7985985933000443,0.0037658188328233474,0 0 0,0.4716,0.068,0.0,1.9569662439958961,0.0,,
PSM,5,c30,tsv,calibrated,3,0.8106745372738949,0.00040397559441693076,2 2 3,0.4716,0.068,1.5121419039757178,1.6503188963819202,0.9162725502876231,tie,tie
PSM,5,c30,tsv,validation,3,0.8113491176272508,0.00014743742529782066,1 1 1,0.4716,0.068,1.5966124200792229,1.6503188963819202,0.9674569100429978,,
PSM,5,c30,tsv,distance_matched,3,0.8121214874211651,0.0009280366229984532,dm dm dm,0.4716,0.068,1.6933280667625716,1.6503188963819202,1.0260611270191127,,
PSM,5,c30,tsv,oracle,3,0.8117780167915152,0.0008800893238911384,1 1 2,0.4716,0.068,1.6503188963819202,1.6503188963819202,1.0,,
PSM,5,c30,tsv,base,3,0.7985985933000443,0.0037658188328233474,0 0 0,0.4716,0.068,0.0,1.6503188963819202,0.0,,
SWaT,2,c05,ta,calibrated,3,0.8374866231273453,0.002383433205213356,2 3 5,0.0979,0.087,0.22569919907828057,0.422429663491315,0.5342882344315313,better,worse
SWaT,2,c05,ta,validation,3,0.8366422123148523,0.0009043718461724105,0.5 0.5 0.5,0.0979,0.087,0.12464485175348398,0.422429663491315,0.2950665223727752,,
SWaT,2,c05,ta,committed,3,0.839130504223952,0.0009793455854027022,1 1 1,0.0979,0.087,0.422429663491315,0.422429663491315,1.0,,
SWaT,2,c05,ta,distance_matched,3,0.839130504223952,0.0009793455854027022,1 1 1,0.0979,0.087,0.422429663491315,0.422429663491315,1.0,,
SWaT,2,c05,ta,oracle,3,0.839130504223952,0.0009793455854027022,1 1 1,0.0979,0.087,0.422429663491315,0.422429663491315,1.0,,
SWaT,2,c05,ta,base,3,0.835600679087153,0.0008182928215853295,0 0 0,0.0979,0.087,0.0,0.422429663491315,0.0,,
SWaT,2,c05,dare,calibrated,3,0.8375848524373622,0.002511725270557119,2 2 5,0.0979,0.087,0.23745473165207123,0.4438486811843612,0.5349902832164546,better,worse
SWaT,2,c05,dare,validation,3,0.8367385471930797,0.0009375071594978211,0.5 0.5 0.5,0.0979,0.087,0.13617366936199848,0.4438486811843612,0.3068020141428247,,
SWaT,2,c05,dare,distance_matched,3,0.8387042859811472,0.0006391900578871427,dm dm dm,0.0979,0.087,0.37142225606910295,0.4438486811843612,0.836821808455088,,
SWaT,2,c05,dare,oracle,3,0.8393094816812489,0.0010832170723745049,1 3 1,0.0979,0.087,0.4438486811843612,0.4438486811843612,1.0,,
SWaT,2,c05,dare,base,3,0.835600679087153,0.0008182928215853295,0 0 0,0.0979,0.087,0.0,0.4438486811843612,0.0,,
SWaT,2,c05,ties,calibrated,3,0.8381196383045224,0.0011870525516954717,5 5 3,0.0979,0.087,0.3014549030909435,0.4029660260295298,0.7480901208005376,better,tie
SWaT,2,c05,ties,validation,3,0.8359647410826737,0.0008960143414333071,1 1 1,0.0979,0.087,0.04356889655935481,0.4029660260295298,0.1081205207015691,,
SWaT,2,c05,ties,distance_matched,3,0.8389274175137565,0.0008979508065103262,dm dm dm,0.0979,0.087,0.3981253857090994,0.4029660260295298,0.9879874728692992,,
SWaT,2,c05,ties,oracle,3,0.8389678659371462,0.0009179354281994486,2 2 2,0.0979,0.087,0.4029660260295298,0.4029660260295298,1.0,,
SWaT,2,c05,ties,base,3,0.835600679087153,0.0008182928215853295,0 0 0,0.0979,0.087,0.0,0.4029660260295298,0.0,,
SWaT,2,c05,iso_c,calibrated,3,0.835945523694899,0.001285356126704143,5 5 0,0.0979,0.087,0.04126906743575292,0.050387830094448346,,tie,tie
SWaT,2,c05,iso_c,validation,3,0.8358922688002469,0.0013473207816081722,3 5 5,0.0979,0.087,0.03489582050274292,0.050387830094448346,,,
SWaT,2,c05,iso_c,distance_matched,3,0.8356115653802781,0.0010567893808250707,dm dm dm,0.0979,0.087,0.0013028104688798472,0.050387830094448346,,,
SWaT,2,c05,iso_c,oracle,3,0.8360217201375995,0.0011576443502405048,0 5 0,0.0979,0.087,0.050387830094448346,0.050387830094448346,,,
SWaT,2,c05,iso_c,base,3,0.835600679087153,0.0008182928215853295,0 0 0,0.0979,0.087,0.0,0.050387830094448346,,,
SWaT,2,c05,tsv,calibrated,3,0.8388673476823323,0.0010619507103368337,3 5 3,0.0979,0.087,0.3909365653876653,0.42672943181463474,0.9161228081345058,better,tie
SWaT,2,c05,tsv,validation,3,0.8364261843025046,0.0007496781532138944,1 1 0.5,0.0979,0.087,0.09879183155445109,0.42672943181463474,0.2315092988415312,,
SWaT,2,c05,tsv,distance_matched,3,0.8389159067282884,0.0007331958063723138,dm dm dm,0.0979,0.087,0.39674783950117837,0.42672943181463474,0.9297409785259904,,
SWaT,2,c05,tsv,oracle,3,0.8391664331172608,0.0009271514197732377,2 2 2,0.0979,0.087,0.42672943181463474,0.42672943181463474,1.0,,
SWaT,2,c05,tsv,base,3,0.835600679087153,0.0008182928215853295,0 0 0,0.0979,0.087,0.0,0.42672943181463474,0.0,,
SWaT,2,c10,ta,calibrated,3,0.8276197645799028,0.0025252356424396265,2 3 5,0.0928,0.087,-0.06012919484220361,0.19032789941929149,-0.3159242287949559,worse,worse
SWaT,2,c10,ta,validation,3,0.8286529604566527,0.0008978859236137152,0.5 0.5 0.5,0.0928,0.087,0.06463517988393415,0.19032789941929149,0.33959908180115594,,
SWaT,2,c10,ta,committed,3,0.829693844121132,0.0010588067910333105,1 1 1,0.0928,0.087,0.19032789941929149,0.19032789941929149,1.0,,
SWaT,2,c10,ta,distance_matched,3,0.829693844121132,0.0010588067910333105,1 1 1,0.0928,0.087,0.19032789941929149,0.19032789941929149,1.0,,
SWaT,2,c10,ta,oracle,3,0.829693844121132,0.0010588067910333105,1 1 1,0.0928,0.087,0.19032789941929149,0.19032789941929149,1.0,,
SWaT,2,c10,ta,base,3,0.8281177050883182,0.0007682530263705942,0 0 0,0.0928,0.087,0.0,0.19032789941929149,0.0,,
SWaT,2,c10,dare,calibrated,3,0.8278115999362772,0.0028081153701501453,2 3 5,0.0928,0.087,-0.036963966614908444,0.20927934880838334,-0.1766250077964106,worse,worse
SWaT,2,c10,dare,validation,3,0.8287387649982931,0.0009328338779600388,0.5 0.5 0.5,0.0928,0.087,0.07499657429842392,0.20927934880838334,0.35835630570071664,,
SWaT,2,c10,dare,distance_matched,3,0.8298552920432009,0.0007703056604809808,dm dm dm,0.0928,0.087,0.20982366929316815,0.20927934880838334,1.0026009278406307,,
SWaT,2,c10,dare,oracle,3,0.8298507844288939,0.001121067267447927,1 1 1,0.0928,0.087,0.20927934880838334,0.20927934880838334,1.0,,
SWaT,2,c10,dare,base,3,0.8281177050883182,0.0007682530263705942,0 0 0,0.0928,0.087,0.0,0.20927934880838334,0.0,,
SWaT,2,c10,ties,calibrated,3,0.8284066484363364,0.0012943235457913485,5 5 5,0.0928,0.087,0.03489157957169817,0.18086739140452435,0.1929124940695383,tie,worse
SWaT,2,c10,ties,validation,3,0.8281693233019137,0.0008828629563669213,1 1 1,0.0928,0.087,0.006233197681730055,0.18086739140452435,0.03446280522611735,,
SWaT,2,c10,ties,distance_matched,3,0.8295707798254304,0.0009813219212181114,dm dm dm,0.0928,0.087,0.17546717431397435,0.18086739140452435,0.9701426716633956,,
SWaT,2,c10,ties,oracle,3,0.8296154999792704,0.0010003638009423578,2 2 2,0.0928,0.087,0.18086739140452435,0.18086739140452435,1.0,,
SWaT,2,c10,ties,base,3,0.8281177050883182,0.0007682530263705942,0 0 0,0.0928,0.087,0.0,0.18086739140452435,0.0,,
SWaT,2,c10,iso_c,calibrated,3,0.8283346784536844,0.0012522280310018675,5 5 5,0.0928,0.087,0.02620078812866957,0.04423947299332131,,tie,tie
SWaT,2,c10,iso_c,validation,3,0.8283455079933093,0.0012338128365835847,3 5 5,0.0928,0.087,0.027508517640839683,0.04423947299332131,,,
SWaT,2,c10,iso_c,distance_matched,3,0.8281220228028124,0.0010041874186193212,dm dm dm,0.0928,0.087,0.0005213889846507391,0.04423947299332131,,,
SWaT,2,c10,iso_c,oracle,3,0.8284840599968136,0.0010312274698928315,0 5 0,0.0928,0.087,0.04423947299332131,0.04423947299332131,,,
SWaT,2,c10,iso_c,base,3,0.8281177050883182,0.0007682530263705942,0 0 0,0.0928,0.087,0.0,0.04423947299332131,,,
SWaT,2,c10,tsv,calibrated,3,0.8283811052197906,0.0015861872433423835,5 5 5,0.0928,0.087,0.0318070885157952,0.19340122872276952,0.16446166720785932,tie,worse
SWaT,2,c10,tsv,validation,3,0.828534831177728,0.0007484782148765759,1 1 0.5,0.0928,0.087,0.05037038658234177,0.19340122872276952,0.26044501844683243,,
SWaT,2,c10,tsv,distance_matched,3,0.8299284426553973,0.000768830036388148,dm dm dm,0.0928,0.087,0.21865702857857075,0.19340122872276952,1.1305875873829327,,
SWaT,2,c10,tsv,oracle,3,0.8297192949052298,0.001011474406650474,2 2 2,0.0928,0.087,0.19340122872276952,0.19340122872276952,1.0,,
SWaT,2,c10,tsv,base,3,0.8281177050883182,0.0007682530263705942,0 0 0,0.0928,0.087,0.0,0.19340122872276952,0.0,,
SWaT,2,c20,ta,calibrated,3,0.8192301251442907,0.0019146095605986244,2 3 3,0.1008,0.087,-0.20713901627135145,0.02690344391737359,,worse,worse
SWaT,2,c20,ta,validation,3,0.8209653644048336,0.0009165174279609889,0.5 0.5 0.5,0.1008,0.087,0.004235645116207718,0.02690344391737359,,,
SWaT,2,c20,ta,committed,3,0.8206471597963413,0.001245472374458255,1 1 1,0.1008,0.087,-0.03452580576923311,0.02690344391737359,,,
SWaT,2,c20,ta,distance_matched,3,0.8206471597963413,0.001245472374458255,1 1 1,0.1008,0.087,-0.03452580576923311,0.02690344391737359,,,
SWaT,2,c20,ta,oracle,3,0.8211514512998837,0.000994682871745634,0 1 0,0.1008,0.087,0.02690344391737359,0.02690344391737359,,,
SWaT,2,c20,ta,base,3,0.8209305926982765,0.0008278973667936025,0 0 0,0.1008,0.087,0.0,0.02690344391737359,,,
SWaT,2,c20,dare,calibrated,3,0.8193938953543055,0.002408748525837645,2 2 3,0.1008,0.087,-0.18718967932722533,0.04085268879696811,,worse,worse
SWaT,2,c20,dare,validation,3,0.8210242927779697,0.0009496879999414834,0.5 0.5 0.5,0.1008,0.087,0.011413885720259025,0.04085268879696811,,,
SWaT,2,c20,dare,distance_matched,3,0.8210503183852708,0.0010173576157987449,dm dm dm,0.1008,0.087,0.014584142442631325,0.04085268879696811,,,
SWaT,2,c20,dare,oracle,3,0.8212659649185506,0.0011234854388450786,0 3 0,0.1008,0.087,0.04085268879696811,0.04085268879696811,,,
SWaT,2,c20,dare,base,3,0.8209305926982765,0.0008278973667936025,0 0 0,0.1008,0.087,0.0,0.04085268879696811,,,
SWaT,2,c20,ties,calibrated,3,0.8192751537373016,0.0015675779547876464,5 5 5,0.1008,0.087,-0.2016539492740407,0.012845325859307548,,worse,worse
SWaT,2,c20,ties,validation,3,0.8208459568205487,0.0009324721242692629,1 1 1,0.1008,0.087,-0.01030974828817055,0.012845325859307548,,,
SWaT,2,c20,ties,distance_matched,3,0.8204022420386498,0.001280641321416313,dm dm dm,0.1008,0.087,-0.06435996713073427,0.012845325859307548,,,
SWaT,2,c20,ties,oracle,3,0.8210360439079873,0.0008910908270262369,0 2 0,0.1008,0.087,0.012845325859307548,0.012845325859307548,,,
SWaT,2,c20,ties,base,3,0.8209305926982765,0.0008278973667936025,0 0 0,0.1008,0.087,0.0,0.012845325859307548,,,
SWaT,2,c20,iso_c,calibrated,3,0.8209155245122538,0.0013602681439527193,5 5 5,0.1008,0.087,-0.0018355006083007979,0.03129722041101004,,tie,tie
SWaT,2,c20,iso_c,validation,3,0.8209924344502323,0.001229610335549226,3 5 5,0.1008,0.087,0.00753312795330452,0.03129722041101004,,,
SWaT,2,c20,iso_c,distance_matched,3,0.8209012570506388,0.0011020268928183486,dm dm dm,0.1008,0.087,-0.0035734625921685454,0.03129722041101004,,,
SWaT,2,c20,iso_c,oracle,3,0.8211875211552947,0.0010328799922813656,0 5 0,0.1008,0.087,0.03129722041101004,0.03129722041101004,,,
SWaT,2,c20,iso_c,base,3,0.8209305926982765,0.0008278973667936025,0 0 0,0.1008,0.087,0.0,0.03129722041101004,,,
SWaT,2,c20,tsv,calibrated,3,0.8193388717896554,0.0018664388791613728,5 5 5,0.1008,0.087,-0.19389226358216133,0.025788496373498775,,worse,worse
SWaT,2,c20,tsv,validation,3,0.821008838063015,0.0009256320136481116,1 1 0.5,0.1008,0.087,0.00953130087176525,0.025788496373498775,,,
SWaT,2,c20,tsv,distance_matched,3,0.8210249498531778,0.0009645464969581711,dm dm dm,0.1008,0.087,0.011493926007935695,0.025788496373498775,,,
SWaT,2,c20,tsv,oracle,3,0.8211422983544034,0.000985384755773646,0 2 0,0.1008,0.087,0.025788496373498775,0.025788496373498775,,,
SWaT,2,c20,tsv,base,3,0.8209305926982765,0.0008278973667936025,0 0 0,0.1008,0.087,0.0,0.025788496373498775,,,
SWaT,2,c30,ta,calibrated,3,0.8427690135982319,0.0028646333209940704,3 3 5,0.0987,0.087,-0.24740514848024134,0.028343054441023394,,worse,worse
SWaT,2,c30,ta,validation,3,0.844644723709225,0.0009597034246367538,0.5 0.5 0.5,0.0987,0.087,-0.025390637099545105,0.028343054441023394,,,
SWaT,2,c30,ta,committed,3,0.8443864019116655,0.0011933150475975077,1 1 1,0.0987,0.087,-0.05596635737105643,0.028343054441023394,,,
SWaT,2,c30,ta,distance_matched,3,0.8443864019116655,0.0011933150475975077,1 1 1,0.0987,0.087,-0.05596635737105643,0.028343054441023394,,,
SWaT,2,c30,ta,oracle,3,0.8450986977665821,0.0009997578003212084,0 2 0,0.0987,0.087,0.028343054441023394,0.028343054441023394,,,
SWaT,2,c30,ta,base,3,0.8448592388525641,0.0008335419392388569,0 0 0,0.0987,0.087,0.0,0.028343054441023394,,,
SWaT,2,c30,dare,calibrated,3,0.8430633522819081,0.003158491629007141,3 3 5,0.0987,0.087,-0.21256636467573628,0.05431402568332092,,worse,worse
SWaT,2,c30,dare,validation,3,0.844712361629646,0.0010107864223961596,0.5 0.5 0.5,0.0987,0.087,-0.017384815856135067,0.05431402568332092,,,
SWaT,2,c30,dare,distance_matched,3,0.8446488571020146,0.0010957585821023824,dm dm dm,0.0987,0.087,-0.024901396691260097,0.05431402568332092,,,
SWaT,2,c30,dare,oracle,3,0.8453181159165424,0.0012572963630918224,0 3 0,0.0987,0.087,0.05431402568332092,0.05431402568332092,,,
SWaT,2,c30,dare,base,3,0.8448592388525641,0.0008335419392388569,0 0 0,0.0987,0.087,0.0,0.05431402568332092,,,
SWaT,2,c30,ties,calibrated,3,0.8439562084076444,0.0014530680230125574,5 5 2,0.0987,0.087,-0.10688531336251042,0.0010073337974617228,,tie,tie
SWaT,2,c30,ties,validation,3,0.8446424005708096,0.0009619297891766143,1 1 1,0.0987,0.087,-0.0256656105280859,0.0010073337974617228,,,
SWaT,2,c30,ties,distance_matched,3,0.8443758712682236,0.001088722890573486,dm dm dm,0.0987,0.087,-0.057212794997307824,0.0010073337974617228,,,
SWaT,2,c30,ties,oracle,3,0.844867749405218,0.000836496130052413,0 0.5 0,0.0987,0.087,0.0010073337974617228,0.0010073337974617228,,,
SWaT,2,c30,ties,base,3,0.8448592388525641,0.0008335419392388569,0 0 0,0.0987,0.087,0.0,0.0010073337974617228,,,
SWaT,2,c30,iso_c,calibrated,3,0.844688058081089,0.0014493395072100786,5 5 5,0.0987,0.087,-0.02026145464273205,0.029381227609899297,,tie,tie
SWaT,2,c30,iso_c,validation,3,0.844810434672465,0.0012420295917365213,3 5 5,0.0987,0.087,-0.005776604889282921,0.029381227609899297,,,
SWaT,2,c30,iso_c,distance_matched,3,0.8447625136836555,0.0011350963554799544,dm dm dm,0.0987,0.087,-0.01144867268539783,0.029381227609899297,,,
SWaT,2,c30,iso_c,oracle,3,0.8451074688685146,0.0010085678357729902,0 5 0,0.0987,0.087,0.029381227609899297,0.029381227609899297,,,
SWaT,2,c30,iso_c,base,3,0.8448592388525641,0.0008335419392388569,0 0 0,0.0987,0.087,0.0,0.029381227609899297,,,
SWaT,2,c30,tsv,calibrated,3,0.8437785646432269,0.0017686189733379842,5 5 5,0.0987,0.087,-0.12791174667213479,0.02828754697857096,,worse,tie
SWaT,2,c30,tsv,validation,3,0.8447369942951467,0.0010252286488092318,1 1 0.5,0.0987,0.087,-0.014469221829592425,0.02828754697857096,,,
SWaT,2,c30,tsv,distance_matched,3,0.8446040015011724,0.001044769926756189,dm dm dm,0.0987,0.087,-0.030210636240222095,0.02828754697857096,,,
SWaT,2,c30,tsv,oracle,3,0.8450982288066573,0.0009992910757696408,0 5 0,0.0987,0.087,0.02828754697857096,0.02828754697857096,,,
SWaT,2,c30,tsv,base,3,0.8448592388525641,0.0008335419392388569,0 0 0,0.0987,0.087,0.0,0.02828754697857096,,,
SWaT,3,c05,ta,calibrated,3,0.8390475878410788,0.0011254182484120355,2 2 5,0.0567,0.087,0.4815973275878921,0.5673756458233098,0.8488156499721694,better,tie
SWaT,3,c05,ta,validation,3,0.835026124341589,0.000473084275968645,0 0 0,0.0567,0.087,0.0,0.5673756458233098,0.0,,
SWaT,3,c05,ta,committed,3,0.8387656937115778,0.0009032883524293398,1 1 1,0.0567,0.087,0.44783860779655127,0.5673756458233098,0.7893158810979625,,
SWaT,3,c05,ta,distance_matched,3,0.8387656937115778,0.0009032883524293398,1 1 1,0.0567,0.087,0.44783860779655127,0.5673756458233098,0.7893158810979625,,
SWaT,3,c05,ta,oracle,3,0.8397638592073654,0.0014158973205013266,5 2 3,0.0567,0.087,0.5673756458233098,0.5673756458233098,1.0,,
SWaT,3,c05,ta,base,3,0.835026124341589,0.000473084275968645,0 0 0,0.0567,0.087,0.0,0.5673756458233098,0.0,,
SWaT,3,c05,dare,calibrated,3,0.8391079630096776,0.0013848330944704092,2 2 5,0.0567,0.087,0.488827660488723,0.5279559445723907,0.9258872175113796,better,tie
SWaT,3,c05,dare,validation,3,0.835026124341589,0.000473084275968645,0 0 0,0.0567,0.087,0.0,0.5279559445723907,0.0,,
SWaT,3,c05,dare,distance_matched,3,0.8390258172119557,0.0006466643623882234,dm dm dm,0.0567,0.087,0.47899014818493807,0.5279559445723907,0.9072540106975939,,
SWaT,3,c05,dare,oracle,3,0.8394346944037828,0.0011310998266687703,5 2 5,0.0567,0.087,0.5279559445723907,0.5279559445723907,1.0,,
SWaT,3,c05,dare,base,3,0.835026124341589,0.000473084275968645,0 0 0,0.0567,0.087,0.0,0.5279559445723907,0.0,,
SWaT,3,c05,ties,calibrated,3,0.8384574470731824,0.0009177397499094463,5 5 5,0.0567,0.087,0.4109239976532447,0.43817766080214166,0.9378022533165987,better,tie
SWaT,3,c05,ties,validation,3,0.8354064411233559,0.0003655025200550592,1 1 0.5,0.0567,0.087,0.045545495006740384,0.43817766080214166,0.10394298724257961,,
SWaT,3,c05,ties,distance_matched,3,0.8381755265393339,0.0012154550746769563,dm dm dm,0.0567,0.087,0.3771621157635316,0.43817766080214166,0.8607515843529925,,
SWaT,3,c05,ties,oracle,3,0.8386850222803157,0.0007210892267102107,5 3 2,0.0567,0.087,0.43817766080214166,0.43817766080214166,1.0,,
SWaT,3,c05,ties,base,3,0.835026124341589,0.000473084275968645,0 0 0,0.0567,0.087,0.0,0.43817766080214166,0.0,,
SWaT,3,c05,iso_c,calibrated,3,0.8349262775417388,0.0005805234576767191,5 0 0,0.0567,0.087,-0.011957326476333777,0.03603165630434138,,tie,tie
SWaT,3,c05,iso_c,validation,3,0.8349198652839193,0.0004250670767340883,3 3 3,0.0567,0.087,-0.012725237519183506,0.03603165630434138,,,
SWaT,3,c05,iso_c,distance_matched,3,0.8349196190992317,0.0004285210368322658,dm dm dm,0.0567,0.087,-0.012754719792893048,0.03603165630434138,,,
SWaT,3,c05,iso_c,oracle,3,0.8353269980847632,0.0005033082669586234,0 5 0,0.0567,0.087,0.03603165630434138,0.03603165630434138,,,
SWaT,3,c05,iso_c,base,3,0.835026124341589,0.000473084275968645,0 0 0,0.0567,0.087,0.0,0.03603165630434138,,,
SWaT,3,c05,tsv,calibrated,3,0.839176908346155,0.0011214207494101831,5 5 5,0.0567,0.087,0.4970843286895833,0.511614537419501,0.9715993044231979,better,better
SWaT,3,c05,tsv,validation,3,0.8352295454674845,0.0002990845577554329,0.5 0.5 0.5,0.0567,0.087,0.024361049309199637,0.511614537419501,0.04761602246893284,,
SWaT,3,c05,tsv,distance_matched,3,0.8384061445902176,0.0004082478166765432,dm dm dm,0.0567,0.087,0.40478017993673177,0.511614537419501,0.7911819354828656,,
SWaT,3,c05,tsv,oracle,3,0.8392982393849712,0.0009820692886775846,5 5 2,0.0567,0.087,0.511614537419501,0.511614537419501,1.0,,
SWaT,3,c05,tsv,base,3,0.835026124341589,0.000473084275968645,0 0 0,0.0567,0.087,0.0,0.511614537419501,0.0,,
SWaT,3,c10,ta,calibrated,3,0.829323165090067,0.0012631152024673183,2 2 5,0.0551,0.087,0.21551424434137237,0.3477809684858534,0.6196838351438969,better,tie
SWaT,3,c10,ta,validation,3,0.8275396991607957,0.0004556792682257071,0 0 0,0.0551,0.087,0.0,0.3477809684858534,0.0,,
SWaT,3,c10,ta,committed,3,0.8292645181691629,0.0009566024745456367,1 1 1,0.0551,0.087,0.20842734313729186,0.3477809684858534,0.5993063509045061,,
SWaT,3,c10,ta,distance_matched,3,0.8292645181691629,0.0009566024745456367,1 1 1,0.0551,0.087,0.20842734313729186,0.3477809684858534,0.5993063509045061,,
SWaT,3,c10,ta,oracle,3,0.8304177247411421,0.0009883339594778688,5 2 0.5,0.0551,0.087,0.3477809684858534,0.3477809684858534,1.0,,
SWaT,3,c10,ta,base,3,0.8275396991607957,0.0004556792682257071,0 0 0,0.0551,0.087,0.0,0.3477809684858534,0.0,,
SWaT,3,c10,dare,calibrated,3,0.8293859616974731,0.0015024573818891197,2 2 5,0.0551,0.087,0.22310259417762057,0.2895999106573348,0.7703821236381653,better,tie
SWaT,3,c10,dare,validation,3,0.8275396991607957,0.0004556792682257071,0 0 0,0.0551,0.087,0.0,0.2895999106573348,0.0,,
SWaT,3,c10,dare,distance_matched,3,0.82967293838563,0.0006911551335455492,dm dm dm,0.0551,0.087,0.25778089280763633,0.2895999106573348,0.890127666899221,,
SWaT,3,c10,dare,oracle,3,0.8299362533902194,0.0010217558127662884,5 2 0.5,0.0551,0.087,0.2895999106573348,0.2895999106573348,1.0,,
SWaT,3,c10,dare,base,3,0.8275396991607957,0.0004556792682257071,0 0 0,0.0551,0.087,0.0,0.2895999106573348,0.0,,
SWaT,3,c10,ties,calibrated,3,0.8291380060955813,0.0007287816549029773,5 5 5,0.0551,0.087,0.1931396084570217,0.246180349832362,0.7845451864397027,better,tie
SWaT,3,c10,ties,validation,3,0.8277507881449458,0.0003542521220947037,1 1 0.5,0.0551,0.087,0.025508019055059842,0.246180349832362,0.10361517104200105,,
SWaT,3,c10,ties,distance_matched,3,0.8288290869727759,0.0012007111711066823,dm dm dm,0.0551,0.087,0.1558097832995496,0.246180349832362,0.6329090985761017,,
SWaT,3,c10,ties,oracle,3,0.8295769392871915,0.0007238877979272214,2 2 2,0.0551,0.087,0.246180349832362,0.246180349832362,1.0,,
SWaT,3,c10,ties,base,3,0.8275396991607957,0.0004556792682257071,0 0 0,0.0551,0.087,0.0,0.246180349832362,0.0,,
SWaT,3,c10,iso_c,calibrated,3,0.8277896327129675,0.0006346803586259904,5 5 0,0.0551,0.087,0.030202001478018423,0.0438493731635842,,tie,tie
SWaT,3,c10,iso_c,validation,3,0.8275160486778977,0.00034645238317612155,3 3 3,0.0551,0.087,-0.0028579272900103037,0.0438493731635842,,,
SWaT,3,c10,iso_c,distance_matched,3,0.8275170080224203,0.0003547438476511004,dm dm dm,0.0551,0.087,-0.0027419999787800893,0.0438493731635842,,,
SWaT,3,c10,iso_c,oracle,3,0.8279025701315575,0.00044285153393360725,0 5 0,0.0551,0.087,0.0438493731635842,0.0438493731635842,,,
SWaT,3,c10,iso_c,base,3,0.8275396991607957,0.0004556792682257071,0 0 0,0.0551,0.087,0.0,0.0438493731635842,,,
SWaT,3,c10,tsv,calibrated,3,0.8296948258580189,0.001019407735842559,5 5 5,0.0551,0.087,0.26042577768881414,0.276134677770103,0.9431114548591129,better,tie
SWaT,3,c10,tsv,validation,3,0.8276258564248016,0.00026555006851311736,0.5 0.5 0.5,0.0551,0.087,0.010411254480385657,0.276134677770103,0.037703538593778466,,
SWaT,3,c10,tsv,distance_matched,3,0.8297003461456769,0.000361336057000042,dm dm dm,0.0551,0.087,0.2610928499348451,0.276134677770103,0.9455272044904804,,
SWaT,3,c10,tsv,oracle,3,0.8298248232424931,0.0009002963960758393,2 5 2,0.0551,0.087,0.276134677770103,0.276134677770103,1.0,,
SWaT,3,c10,tsv,base,3,0.8275396991607957,0.0004556792682257071,0 0 0,0.0551,0.087,0.0,0.276134677770103,0.0,,
SWaT,3,c20,ta,calibrated,3,0.8209131763794838,0.0005091575954624101,2 1 2,0.0429,0.087,0.08482179418037304,0.2382139017308408,0.35607407277268666,better,better
SWaT,3,c20,ta,validation,3,0.8202174532194825,0.0003518728833678114,0 0 0,0.0429,0.087,0.0,0.2382139017308408,0.0,,
SWaT,3,c20,ta,committed,3,0.8203431444242394,0.0009272237249840273,1 1 1,0.0429,0.087,0.01532413194373751,0.2382139017308408,0.06432929326287737,,
SWaT,3,c20,ta,distance_matched,3,0.8203431444242394,0.0009272237249840273,1 1 1,0.0429,0.087,0.01532413194373751,0.2382139017308408,0.06432929326287737,,
SWaT,3,c20,ta,oracle,3,0.8221713252174739,0.001421761988808512,5 2 0,0.0429,0.087,0.2382139017308408,0.2382139017308408,1.0,,
SWaT,3,c20,ta,base,3,0.8202174532194825,0.0003518728833678114,0 0 0,0.0429,0.087,0.0,0.2382139017308408,0.0,,
