experiment,run_id,seed,dataset,pipeline,n_segments,block,metric,value
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/test,event_precision,0.0975609756097561
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/test,event_recall,0.22857142857142856
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/test,event_tp,8.0
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/test,event_fp,74.0
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/test,event_fn,27.0
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/val,reconstruction/score_mean,0.04703696332445746
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/val,reconstruction/score_std,0.13204872608979104
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/val,reconstruction/score_p50,0.006579691078513861
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/val,reconstruction/score_p95,0.2901965081691742
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_1/val,reconstruction/score_p99,0.7607274651527405
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,window_auroc,0.7986890272650089
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,window_auprc,0.7019558900298098
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,window_f1,0.7493079844645194
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,window_precision,0.9919327349164868
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,window_recall,0.6020482052343022
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,point_auroc,0.8141397924667422
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,point_auprc,0.7035629452338514
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,point_f1,0.7661408902553135
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,point_precision,0.9783220960996842
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,point_recall,0.6295930136760587
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,pa_f1,0.8357844866690187
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,pa_precision,0.9298627310245828
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,pa_recall,0.7589937935958697
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,event_f1,0.15384615384615385
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,event_precision,0.11594202898550725
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,event_recall,0.22857142857142856
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,event_tp,8.0
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,event_fp,61.0
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/test,event_fn,27.0
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/val,reconstruction/score_mean,0.04938599224520953
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/val,reconstruction/score_std,0.1305309246771507
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/val,reconstruction/score_p50,0.009722531773149967
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/val,reconstruction/score_p95,0.29841965436935425
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,finetune_2/val,reconstruction/score_p99,0.7599445581436157
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,window_auroc,0.8040493895939957
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,window_auprc,0.7034463582274777
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,window_f1,0.7497665031293949
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,window_precision,0.9935414117847896
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,window_recall,0.6020482052343022
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,point_auroc,0.8188026748019357
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,point_auprc,0.7064265851310734
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,point_f1,0.7665823574635929
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,point_precision,0.9792757913914826
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,point_recall,0.629794401420699
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,pa_f1,0.8434019265784415
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,pa_precision,0.9489333455411096
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,pa_recall,0.7589937935958697
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,event_f1,0.19277108433734938
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,event_precision,0.16666666666666666
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,event_recall,0.22857142857142856
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,event_tp,8.0
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,event_fp,40.0
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/test,event_fn,27.0
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/val,reconstruction/score_mean,0.21631592930305946
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/val,reconstruction/score_std,0.16815037426507148
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/val,reconstruction/score_p50,0.19441550970077515
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/val,reconstruction/score_p95,0.47378392666578173
slurm_grid_swat_train_incremental,59080,42,Swat,IncrementalTaskArithmeticPipeline,3,merged/val,reconstruction/score_p99,1.1487121331691743
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,window_auroc,0.8009463852753955
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,window_auprc,0.7033827016220677
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,window_f1,0.7497560086228161
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,window_precision,0.9919123698175317
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,window_recall,0.6026343919175201
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,point_auroc,0.8164136662399344
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,point_auprc,0.710287095493884
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,point_f1,0.7662544385943431
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,point_precision,0.9773682417083144
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,point_recall,0.6301422529796232
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,pa_f1,0.8373121667474551
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,pa_precision,0.9336531315451658
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,pa_recall,0.7589937935958697
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,event_f1,0.1797752808988764
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,event_precision,0.14814814814814814
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,event_recall,0.22857142857142856
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,event_tp,8.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,event_fp,46.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/test,event_fn,27.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_mean,0.04040861853166923
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_std,0.10496158889601108
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_p50,0.006540619535371661
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_p95,0.23815670609474182
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_p99,0.5872448980808258
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_auroc,0.8015475844149464
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_auprc,0.7036616954278597
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_f1,0.750297788318113
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_precision,0.9935768082989911
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_recall,0.6027205958415227
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_auroc,0.8169990757717553
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_auprc,0.7093301486825287
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_f1,0.76677024513571
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_precision,0.9788716373770119
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_recall,0.6302154848867652
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,pa_f1,0.8371768982229403
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,pa_precision,0.9333168238816723
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,pa_recall,0.7589937935958697
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_f1,0.21052631578947367
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_precision,0.1951219512195122
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_recall,0.22857142857142856
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_tp,8.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_fp,33.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_fn,27.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_mean,0.060546302051189445
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_std,0.13913091806762726
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_p50,0.01276418473571539
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_p95,0.2993359357118606
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_p99,0.7839614605903632
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_auroc,0.8031198016378083
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_auprc,0.7039609602922917
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_f1,0.7506602821498357
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_precision,0.9948491747296528
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_recall,0.6027205958415227
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_auroc,0.8183912311215406
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_auprc,0.7091811436004554
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_f1,0.7671477127096451
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_precision,0.9802358033832659
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_recall,0.6301605609564087
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,pa_f1,0.8366953590926063
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,pa_precision,0.932120694307042
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,pa_recall,0.7589937935958697
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_f1,0.2857142857142857
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_precision,0.38095238095238093
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_recall,0.22857142857142856
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_tp,8.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_fp,13.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_fn,27.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_mean,0.04284170536151969
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_std,0.10860024277202224
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_p50,0.008497747592628002
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_p95,0.2538486212491988
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_p99,0.5976647353172306
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,window_auroc,0.8064689027169261
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,window_auprc,0.7046928325145657
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,window_f1,0.750936872510174
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,window_precision,0.9954450992114328
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,window_recall,0.6028585221199269
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,point_auroc,0.8214030958630542
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,point_auprc,0.7098075099213724
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,point_f1,0.7673040067745243
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,point_precision,0.9802146496996612
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,point_recall,0.6303802566778345
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,pa_f1,0.8437881625010176
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,pa_precision,0.9499117842494788
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,pa_recall,0.7589937935958697
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,event_f1,0.3333333333333333
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,event_precision,0.6153846153846154
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,event_recall,0.22857142857142856
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,event_tp,8.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,event_fp,5.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/test,event_fn,27.0
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_mean,0.09292601959985688
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_std,0.11840791342019973
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_p50,0.06926833838224411
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_p95,0.3135051131248473
slurm_grid_swat_train_incremental,59081,42,Swat,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_p99,0.6912893140316019
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_mean/diag_ratio_mean,0.6081643887292661
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_mean/offdiag_ratio_mean,0.7093227424968664
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_mean/merged_ratio_mean,2.4306118412416624
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_mean/base_slice_ratio_mean,1.2247642042862006
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_mean/specialisation,0.1011583537676003
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p50/diag_ratio_mean,0.23777918778925886
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p50/offdiag_ratio_mean,0.4491155365376285
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p50/merged_ratio_mean,4.543687504211946
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p50/base_slice_ratio_mean,2.7516499797645246
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p50/specialisation,0.21133634874836962
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p95/diag_ratio_mean,0.8717704484666761
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p95/offdiag_ratio_mean,0.9038698041746552
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p95/merged_ratio_mean,1.380554482241041
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p95/base_slice_ratio_mean,1.03377757065027
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p95/specialisation,0.03209935570797917
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p99/diag_ratio_mean,0.850171869788643
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p99/offdiag_ratio_mean,0.8759458355774942
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p99/merged_ratio_mean,1.1913944862999477
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p99/base_slice_ratio_mean,0.9803779636034715
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_p99/specialisation,0.02577396578885116
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_std/diag_ratio_mean,0.8965697390715448
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_std/offdiag_ratio_mean,0.9085983034655541
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_std/merged_ratio_mean,1.0761183574207307
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_std/base_slice_ratio_mean,0.9651612048792771
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,reconstruction/score_std/specialisation,0.012028564394009345
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,event_f1/gap,0.024266936299292163
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,event_f1/grr,0.0
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,event_fn/gap,0.0
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,event_fp/gap,-3.0
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,event_fp/grr,-0.0
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,event_precision/gap,0.2727272727272727
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,event_precision/grr,0.0
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,event_recall/gap,0.0
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,event_tp/gap,0.0
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,pa_f1/gap,0.00549336976296555
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,pa_f1/grr,0.6235615276435484
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,pa_precision/gap,-0.0011939487749831335
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,pa_precision/grr,-0.6298657138470017
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,pa_recall/gap,0.009886307464162192
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,pa_recall/grr,0.5203703703703654
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,point_auprc/gap,-0.005899500725099482
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,point_auprc/grr,0.010924027953388517
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,point_auroc/gap,0.00756886184676564
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,point_auroc/grr,0.6665920759448944
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,point_f1/gap,0.0001451507122508522
slurm_grid_swat_train_incremental_diagnostics,78070,42,Swat,MergeDiagnosticsPipeline,3,merge_diagnostics,point_f1/grr,0.6805405248376151
